epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
50,617.939,0.49702,0.36309,0.93575,0.91205,0.9081,0.94823,0.80672,0.94215,0.80851,1.47989,4.66224e-05,4.66224e-05,4.66224e-05
51,629.658,0.48846,0.35677,0.9373,0.92355,0.89246,0.9485,0.80647,0.95534,0.73578,1.5374,4.488e-05,4.488e-05,4.488e-05
52,641.321,0.49404,0.3552,0.94167,0.92666,0.90127,0.94939,0.81183,0.85162,0.73827,1.38838,4.31376e-05,4.31376e-05,4.31376e-05
53,652.979,0.47045,0.34823,0.93737,0.94815,0.88603,0.94977,0.81008,0.83775,0.75986,1.33346,4.13952e-05,4.13952e-05,4.13952e-05
54,664.614,0.48366,0.34856,0.93612,0.94803,0.88439,0.94999,0.81587,0.91532,0.68339,1.52943,3.96528e-05,3.96528e-05,3.96528e-05
55,676.423,0.47153,0.34053,0.94128,0.93313,0.88725,0.95206,0.81557,0.83526,0.70916,1.35881,3.79104e-05,3.79104e-05,3.79104e-05
56,688.127,0.46973,0.33965,0.93406,0.93551,0.90025,0.95211,0.81337,0.82472,0.68604,1.3654,3.6168e-05,3.6168e-05,3.6168e-05
57,699.836,0.4642,0.3415,0.92368,0.94148,0.89566,0.95166,0.81863,0.81206,0.71177,1.34601,3.44256e-05,3.44256e-05,3.44256e-05
58,711.538,0.47114,0.33498,0.9402,0.94022,0.90224,0.95357,0.82407,0.82228,0.73486,1.28311,3.26832e-05,3.26832e-05,3.26832e-05
59,723.159,0.46112,0.32776,0.93284,0.94776,0.89492,0.9501,0.81848,0.847,0.79683,1.31942,3.09408e-05,3.09408e-05,3.09408e-05
60,734.765,0.44659,0.32897,0.91464,0.93267,0.90277,0.95014,0.817,0.8533,0.8134,1.41718,2.91984e-05,2.91984e-05,2.91984e-05
61,746.395,0.45702,0.32806,0.93063,0.92278,0.91103,0.95224,0.81764,0.79482,0.77599,1.27673,2.7456e-05,2.7456e-05,2.7456e-05
62,757.961,0.44331,0.3262,0.92081,0.93379,0.89764,0.9501,0.82603,0.793,0.75411,1.32156,2.57136e-05,2.57136e-05,2.57136e-05
63,769.572,0.44493,0.32048,0.90618,0.93684,0.89714,0.95294,0.82669,0.81786,0.72925,1.37446,2.39712e-05,2.39712e-05,2.39712e-05
64,781.378,0.43963,0.3197,0.91644,0.94033,0.89824,0.95109,0.822,0.82191,0.71121,1.45408,2.22288e-05,2.22288e-05,2.22288e-05
65,792.975,0.43912,0.31868,0.90933,0.93933,0.90059,0.95202,0.82362,0.8047,0.7069,1.40302,2.04864e-05,2.04864e-05,2.04864e-05
66,821.87,0.43055,0.30863,0.91144,0.93961,0.89869,0.9544,0.82661,0.81214,0.69079,1.41888,1.8744e-05,1.8744e-05,1.8744e-05
67,833.822,0.42153,0.30897,0.91125,0.938,0.89582,0.95425,0.82577,0.80797,0.69473,1.41667,1.70016e-05,1.70016e-05,1.70016e-05
68,845.631,0.42883,0.31071,0.90782,0.93934,0.8943,0.95329,0.82698,0.79501,0.72577,1.35104,1.52592e-05,1.52592e-05,1.52592e-05
69,857.637,0.4271,0.31067,0.91948,0.95266,0.89332,0.95528,0.8312,0.80461,0.70991,1.39518,1.35168e-05,1.35168e-05,1.35168e-05
70,869.603,0.41964,0.30646,0.91266,0.95335,0.89268,0.95535,0.83398,0.8028,0.70677,1.39291,1.17744e-05,1.17744e-05,1.17744e-05
71,881.6,0.41631,0.30513,0.9075,0.94986,0.89581,0.95572,0.8326,0.81095,0.74204,1.37989,1.0032e-05,1.0032e-05,1.0032e-05
72,893.687,0.41876,0.30642,0.90508,0.94885,0.89762,0.95639,0.83144,0.81512,0.736,1.37358,8.2896e-06,8.2896e-06,8.2896e-06
73,905.608,0.41487,0.30866,0.905,0.94706,0.90056,0.95678,0.83243,0.81106,0.73915,1.37029,6.5472e-06,6.5472e-06,6.5472e-06
74,917.48,0.40768,0.30554,0.9,0.94518,0.90304,0.95661,0.83263,0.81302,0.74785,1.35559,4.8048e-06,4.8048e-06,4.8048e-06
75,929.395,0.40239,0.29572,0.90066,0.94554,0.9016,0.95675,0.83382,0.81515,0.74383,1.35328,3.0624e-06,3.0624e-06,3.0624e-06
