epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,416.19,0.50443,0.47003,0.90401,0.80579,0.52562,0.64123,0.48181,1.07148,1.70825,1.40344,9.48828e-05,9.48828e-05,9.48828e-05
24,433.634,0.4992,0.46139,0.899,0.8346,0.55476,0.62814,0.4924,1.00879,1.52824,1.41426,9.41502e-05,9.41502e-05,9.41502e-05
25,450.983,0.49231,0.44592,0.89269,0.67558,0.65401,0.67854,0.49851,1.12269,1.43454,1.47173,9.34176e-05,9.34176e-05,9.34176e-05
26,468.535,0.50024,0.45685,0.90063,0.58064,0.6971,0.62209,0.4705,1.0232,1.43583,1.41916,9.2685e-05,9.2685e-05,9.2685e-05
27,485.799,0.49296,0.45301,0.89702,0.75885,0.62285,0.67605,0.51809,0.99846,1.22835,1.43025,9.19524e-05,9.19524e-05,9.19524e-05
28,502.783,0.48777,0.44831,0.89464,0.69671,0.58066,0.64071,0.48759,0.99031,1.3844,1.41964,9.12198e-05,9.12198e-05,9.12198e-05
29,519.915,0.49027,0.43979,0.89543,0.53128,0.67139,0.69183,0.53918,0.99323,1.42543,1.42301,9.04872e-05,9.04872e-05,9.04872e-05
30,537.037,0.48373,0.43508,0.89275,0.76602,0.56821,0.65128,0.5047,1.01357,1.25435,1.484,8.97546e-05,8.97546e-05,8.97546e-05
31,554.265,0.48475,0.43376,0.88554,0.57259,0.66074,0.58922,0.45997,1.1119,1.48803,1.48326,8.9022e-05,8.9022e-05,8.9022e-05
32,571.449,0.4796,0.42044,0.8901,0.7452,0.6108,0.68589,0.52195,1.00885,1.49326,1.37438,8.82894e-05,8.82894e-05,8.82894e-05
33,588.649,0.47318,0.40638,0.88785,0.48461,0.68949,0.65259,0.48008,1.00855,1.43548,1.42318,8.75568e-05,8.75568e-05,8.75568e-05
34,605.798,0.47571,0.41771,0.88761,0.72676,0.61608,0.67568,0.51871,1.06191,1.36503,1.46231,8.68242e-05,8.68242e-05,8.68242e-05
35,622.883,0.4746,0.40452,0.88558,0.66153,0.64117,0.65227,0.51287,1.09857,1.29037,1.54139,8.60916e-05,8.60916e-05,8.60916e-05
36,640.101,0.47533,0.4136,0.89001,0.81375,0.50896,0.6541,0.51832,0.91946,1.39843,1.33538,8.5359e-05,8.5359e-05,8.5359e-05
37,657.265,0.47999,0.39979,0.88824,0.70822,0.59903,0.65212,0.51239,1.0231,1.34979,1.42672,8.46264e-05,8.46264e-05,8.46264e-05
38,674.496,0.4667,0.39385,0.88108,0.87492,0.50969,0.66879,0.52419,0.97157,1.43536,1.37325,8.38938e-05,8.38938e-05,8.38938e-05
39,691.991,0.46469,0.40253,0.88685,0.73568,0.59084,0.64725,0.51149,0.95975,1.31179,1.34704,8.31612e-05,8.31612e-05,8.31612e-05
40,709.097,0.47954,0.40366,0.89291,0.76288,0.61375,0.67678,0.52039,1.02214,1.28507,1.4239,8.24286e-05,8.24286e-05,8.24286e-05
41,726.257,0.46209,0.38592,0.88299,0.82595,0.56657,0.68627,0.53537,1.03669,1.49481,1.40887,8.1696e-05,8.1696e-05,8.1696e-05
42,743.824,0.45924,0.38689,0.88118,0.7811,0.53071,0.65487,0.53044,0.96233,1.39152,1.37813,8.09634e-05,8.09634e-05,8.09634e-05
43,761.246,0.46359,0.38917,0.88198,0.86606,0.52704,0.68542,0.5471,0.95107,1.28534,1.3729,8.02308e-05,8.02308e-05,8.02308e-05
44,778.514,0.46258,0.38387,0.88271,0.83942,0.54016,0.66389,0.54391,0.95597,1.43952,1.37593,7.94982e-05,7.94982e-05,7.94982e-05
45,795.894,0.46538,0.38918,0.88083,0.81999,0.54428,0.69034,0.54466,1.04948,1.44526,1.43224,7.87656e-05,7.87656e-05,7.87656e-05
46,813.293,0.46008,0.36659,0.87685,0.79708,0.56793,0.67217,0.5387,1.0303,1.32388,1.46927,7.8033e-05,7.8033e-05,7.8033e-05
47,830.594,0.45989,0.37052,0.88008,0.80179,0.56564,0.66423,0.51425,0.9976,1.27682,1.4572,7.73004e-05,7.73004e-05,7.73004e-05
48,847.894,0.44749,0.36804,0.87608,0.7759,0.61166,0.66698,0.52018,1.05382,1.3922,1.49107,7.65678e-05,7.65678e-05,7.65678e-05
49,865.25,0.44629,0.3593,0.87726,0.83122,0.58621,0.66824,0.53692,0.93673,1.39004,1.3412,7.58352e-05,7.58352e-05,7.58352e-05
50,882.779,0.44431,0.35505,0.87711,0.57659,0.66734,0.67636,0.53757,0.98831,1.2748,1.39433,7.51026e-05,7.51026e-05,7.51026e-05
51,899.971,0.45098,0.36547,0.87826,0.68662,0.60052,0.65918,0.5389,0.91865,1.24229,1.38095,7.437e-05,7.437e-05,7.437e-05
52,917.159,0.45794,0.36915,0.88531,0.65379,0.63808,0.60477,0.47886,1.02125,1.36286,1.4133,7.36374e-05,7.36374e-05,7.36374e-05
53,934.436,0.44654,0.35655,0.8759,0.72038,0.61169,0.66609,0.51368,1.13155,1.36925,1.48545,7.29048e-05,7.29048e-05,7.29048e-05
54,951.701,0.44825,0.36416,0.879,0.69925,0.63077,0.68876,0.53621,1.06907,1.23129,1.4876,7.21722e-05,7.21722e-05,7.21722e-05
55,969.342,0.44316,0.35548,0.87702,0.76795,0.60669,0.66021,0.52323,1.04397,1.27311,1.45484,7.14396e-05,7.14396e-05,7.14396e-05
56,986.852,0.44835,0.35868,0.87678,0.77593,0.51994,0.63588,0.49042,1.07982,1.47233,1.50269,7.0707e-05,7.0707e-05,7.0707e-05
57,1004.51,0.44467,0.34977,0.87115,0.41207,0.71325,0.58515,0.46647,1.02421,1.4005,1.43074,6.99744e-05,6.99744e-05,6.99744e-05
58,1021.64,0.44235,0.36079,0.86983,0.65875,0.60931,0.65291,0.51008,1.00507,1.3706,1.41684,6.92418e-05,6.92418e-05,6.92418e-05
59,1039.09,0.44176,0.35154,0.8736,0.62598,0.63624,0.56867,0.44681,1.03034,1.24213,1.46185,6.85092e-05,6.85092e-05,6.85092e-05
60,1056.47,0.44438,0.34716,0.8742,0.70924,0.62482,0.65824,0.52592,1.01495,1.42782,1.42342,6.77766e-05,6.77766e-05,6.77766e-05
61,1074.53,0.44202,0.34966,0.87924,0.87618,0.40629,0.60485,0.48038,1.01054,1.18652,1.39979,6.7044e-05,6.7044e-05,6.7044e-05
62,1092.78,0.44855,0.3481,0.87608,0.59719,0.64849,0.5742,0.45373,1.03376,1.53704,1.4314,6.63114e-05,6.63114e-05,6.63114e-05
63,1111.14,0.44032,0.34373,0.87203,0.68923,0.59945,0.65584,0.52124,0.97035,1.33194,1.39079,6.55788e-05,6.55788e-05,6.55788e-05
64,1128.75,0.44107,0.34402,0.87088,0.81158,0.56929,0.67144,0.53703,1.07115,1.41386,1.48055,6.48462e-05,6.48462e-05,6.48462e-05
65,1146.26,0.4414,0.34588,0.87197,0.63575,0.65201,0.59426,0.46985,1.0033,1.27496,1.43938,6.41136e-05,6.41136e-05,6.41136e-05
66,1163.87,0.44175,0.33517,0.87039,0.78398,0.59841,0.67599,0.53575,1.04236,1.25149,1.474,6.3381e-05,6.3381e-05,6.3381e-05
67,1181.26,0.43507,0.3382,0.87341,0.80919,0.56568,0.66059,0.53558,0.94092,1.27867,1.38224,6.26484e-05,6.26484e-05,6.26484e-05
68,1198.61,0.42522,0.34112,0.86948,0.836,0.55745,0.66428,0.51445,0.99746,1.26176,1.44459,6.19158e-05,6.19158e-05,6.19158e-05
69,1216.23,0.43837,0.33478,0.86971,0.76585,0.59684,0.65909,0.52579,0.96923,1.28739,1.38521,6.11832e-05,6.11832e-05,6.11832e-05
70,1233.63,0.42696,0.32784,0.87136,0.65834,0.62254,0.57762,0.46045,0.96042,1.30822,1.43227,6.04506e-05,6.04506e-05,6.04506e-05
71,1251.15,0.43214,0.32318,0.86911,0.74947,0.67121,0.68042,0.53523,1.02238,1.26751,1.43326,5.9718e-05,5.9718e-05,5.9718e-05
72,1268.72,0.42966,0.33703,0.87089,0.84013,0.5638,0.66281,0.5168,1.01355,1.3739,1.38495,5.89854e-05,5.89854e-05,5.89854e-05
73,1286.08,0.43732,0.34058,0.87013,0.70072,0.6251,0.66338,0.51753,0.96562,1.29921,1.39169,5.82528e-05,5.82528e-05,5.82528e-05
74,1303.63,0.42667,0.32488,0.86619,0.76874,0.60526,0.65104,0.5209,0.95349,1.38998,1.41614,5.75202e-05,5.75202e-05,5.75202e-05
75,1321.49,0.4308,0.32712,0.87086,0.74157,0.58259,0.65343,0.5114,0.99403,1.33672,1.42379,5.67876e-05,5.67876e-05,5.67876e-05
76,1338.93,0.42379,0.32383,0.86528,0.77814,0.57817,0.65902,0.51445,0.97661,1.38834,1.41986,5.6055e-05,5.6055e-05,5.6055e-05
77,1356.46,0.42502,0.32546,0.86609,0.70831,0.62493,0.64737,0.50465,0.95351,1.3661,1.41979,5.53224e-05,5.53224e-05,5.53224e-05
78,1373.9,0.42495,0.31796,0.86734,0.5952,0.69084,0.65862,0.51757,1.00196,1.46181,1.44135,5.45898e-05,5.45898e-05,5.45898e-05
79,1391.66,0.42702,0.32464,0.87121,0.59249,0.69313,0.66623,0.53594,0.98587,1.27008,1.45889,5.38572e-05,5.38572e-05,5.38572e-05
80,1409.25,0.4277,0.32457,0.86827,0.56931,0.70279,0.6682,0.53924,0.95312,1.21654,1.41104,5.31246e-05,5.31246e-05,5.31246e-05
81,1426.74,0.42059,0.32228,0.86475,0.63367,0.6492,0.65226,0.5236,0.95755,1.28657,1.41182,5.2392e-05,5.2392e-05,5.2392e-05
82,1444.52,0.42601,0.3273,0.86831,0.70797,0.62297,0.63269,0.49953,1.00009,1.39315,1.43788,5.16594e-05,5.16594e-05,5.16594e-05
83,1462.05,0.42716,0.32175,0.86974,0.78011,0.55028,0.63406,0.50786,0.99135,1.39308,1.45917,5.09268e-05,5.09268e-05,5.09268e-05
84,1479.38,0.42046,0.31534,0.8646,0.73216,0.62044,0.6282,0.50784,0.97676,1.45883,1.45536,5.01942e-05,5.01942e-05,5.01942e-05
85,1496.62,0.42122,0.31052,0.86379,0.56334,0.65521,0.56934,0.45055,1.07516,1.41393,1.54021,4.94616e-05,4.94616e-05,4.94616e-05
86,1514.07,0.4202,0.31871,0.86606,0.75585,0.63419,0.64706,0.51114,1.05401,1.41133,1.51459,4.8729e-05,4.8729e-05,4.8729e-05
87,1531.89,0.41701,0.31778,0.86534,0.82148,0.58387,0.63462,0.50095,1.01578,1.46624,1.45294,4.79964e-05,4.79964e-05,4.79964e-05
88,1549.78,0.41752,0.31586,0.8664,0.78425,0.57367,0.63173,0.50545,1.08853,1.41874,1.4802,4.72638e-05,4.72638e-05,4.72638e-05
89,1567.27,0.42856,0.31425,0.86828,0.58634,0.6724,0.56629,0.44136,1.08157,1.30706,1.49585,4.65312e-05,4.65312e-05,4.65312e-05
90,1584.88,0.41478,0.31451,0.86556,0.63348,0.61905,0.55918,0.43942,1.01432,1.38308,1.41155,4.57986e-05,4.57986e-05,4.57986e-05
91,1602.84,0.40819,0.30423,0.86497,0.57756,0.67002,0.56337,0.45208,1.02543,1.34478,1.44502,4.5066e-05,4.5066e-05,4.5066e-05
92,1620.21,0.41163,0.30888,0.86356,0.61702,0.63502,0.63699,0.50584,0.96813,1.50339,1.42411,4.43334e-05,4.43334e-05,4.43334e-05
93,1637.72,0.42603,0.31439,0.86895,0.43452,0.67867,0.6483,0.50481,1.04287,1.47575,1.47866,4.36008e-05,4.36008e-05,4.36008e-05
94,1655.32,0.41508,0.30917,0.8633,0.71296,0.63705,0.66488,0.51695,1.03479,1.31493,1.44959,4.28682e-05,4.28682e-05,4.28682e-05
95,1672.58,0.41549,0.308,0.86425,0.78127,0.57546,0.6448,0.50291,1.00094,1.54756,1.41763,4.21356e-05,4.21356e-05,4.21356e-05
96,1690.02,0.41591,0.3071,0.86275,0.74633,0.61001,0.65115,0.5229,0.98146,1.41656,1.40645,4.1403e-05,4.1403e-05,4.1403e-05
97,1707.83,0.4191,0.31083,0.86647,0.70796,0.6509,0.66442,0.5358,0.94146,1.44085,1.35028,4.06704e-05,4.06704e-05,4.06704e-05
98,1724.99,0.41051,0.3062,0.86226,0.70259,0.61858,0.65557,0.52845,0.95494,1.43152,1.37208,3.99378e-05,3.99378e-05,3.99378e-05
99,1742.21,0.40966,0.30263,0.86142,0.63757,0.63871,0.59215,0.47527,0.98659,1.38565,1.43071,3.92052e-05,3.92052e-05,3.92052e-05
100,1759.67,0.41331,0.30916,0.86143,0.62577,0.64645,0.58688,0.47715,0.95733,1.41608,1.3873,3.84726e-05,3.84726e-05,3.84726e-05
101,1777.44,0.40824,0.29788,0.86153,0.67833,0.58752,0.5865,0.47291,0.96625,1.24948,1.37788,3.774e-05,3.774e-05,3.774e-05
102,1795.31,0.40467,0.30238,0.8642,0.71258,0.6273,0.58433,0.468,0.89893,1.41671,1.3155,3.70074e-05,3.70074e-05,3.70074e-05
103,1812.57,0.41171,0.3044,0.8633,0.5822,0.6633,0.57396,0.46088,0.99085,1.38247,1.40659,3.62748e-05,3.62748e-05,3.62748e-05
104,1829.71,0.41098,0.29889,0.85774,0.60233,0.67948,0.59073,0.47743,0.90347,1.36487,1.31331,3.55422e-05,3.55422e-05,3.55422e-05
105,1846.77,0.40843,0.29971,0.86209,0.6051,0.66262,0.57493,0.45642,0.92056,1.41838,1.36256,3.48096e-05,3.48096e-05,3.48096e-05
106,1863.94,0.40772,0.29611,0.85876,0.62076,0.63238,0.58102,0.47072,0.93455,1.38484,1.36063,3.4077e-05,3.4077e-05,3.4077e-05
107,1880.95,0.40394,0.29709,0.86055,0.68794,0.63077,0.58397,0.47049,0.9836,1.2998,1.4431,3.33444e-05,3.33444e-05,3.33444e-05
108,1898.07,0.40232,0.29338,0.85672,0.69849,0.61119,0.58061,0.46496,0.97903,1.47311,1.40066,3.26118e-05,3.26118e-05,3.26118e-05
109,1914.98,0.40309,0.2936,0.85976,0.58796,0.69144,0.65477,0.52252,0.99521,1.36713,1.4452,3.18792e-05,3.18792e-05,3.18792e-05
110,1931.92,0.40334,0.29643,0.86306,0.64424,0.63555,0.56333,0.44275,0.99161,1.43887,1.42638,3.11466e-05,3.11466e-05,3.11466e-05
111,1949.28,0.39903,0.2887,0.85984,0.62212,0.64515,0.58578,0.46956,0.93837,1.35712,1.37115,3.0414e-05,3.0414e-05,3.0414e-05
