epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,1144.13,0.76937,0.53294,0.99988,0.55748,0.40002,0.43961,0.2865,1.23884,1.47134,1.4885,9.22996e-05,9.22996e-05,9.22996e-05
24,1193.39,0.765,0.52573,0.99575,0.52589,0.42185,0.4275,0.27865,1.33784,1.44311,1.56595,9.11314e-05,9.11314e-05,9.11314e-05
25,1242.83,0.76016,0.51856,0.99433,0.53037,0.41167,0.43925,0.29226,1.40064,1.51607,1.64374,8.99632e-05,8.99632e-05,8.99632e-05
26,1292.21,0.74752,0.51378,0.98808,0.53954,0.40074,0.44706,0.28506,1.32434,1.46426,1.59936,8.8795e-05,8.8795e-05,8.8795e-05
27,1341.52,0.74512,0.50627,0.98805,0.56285,0.3863,0.44134,0.28788,1.34125,1.4664,1.59975,8.76268e-05,8.76268e-05,8.76268e-05
28,1390.9,0.73589,0.49672,0.98363,0.5711,0.37597,0.44615,0.29236,1.32946,1.45229,1.6052,8.64586e-05,8.64586e-05,8.64586e-05
29,1440.07,0.73218,0.49384,0.98464,0.56161,0.36165,0.43724,0.28257,1.32654,1.49734,1.59656,8.52904e-05,8.52904e-05,8.52904e-05
30,1489.37,0.73169,0.48831,0.9807,0.51877,0.39749,0.43109,0.28482,1.30949,1.41644,1.57929,8.41222e-05,8.41222e-05,8.41222e-05
31,1538.59,0.72356,0.4887,0.97672,0.6103,0.35731,0.42136,0.28173,1.36706,1.37455,1.61573,8.2954e-05,8.2954e-05,8.2954e-05
32,1588.37,0.71312,0.47961,0.96861,0.50289,0.40342,0.42642,0.28284,1.32589,1.42043,1.57711,8.17858e-05,8.17858e-05,8.17858e-05
33,1637.52,0.71397,0.47463,0.97188,0.57369,0.3654,0.41271,0.27857,1.32331,1.40686,1.5795,8.06176e-05,8.06176e-05,8.06176e-05
34,1687.1,0.70345,0.46712,0.96246,0.57136,0.37522,0.41117,0.28437,1.34834,1.39853,1.56461,7.94494e-05,7.94494e-05,7.94494e-05
35,1736.57,0.69977,0.46446,0.96355,0.60131,0.36528,0.42536,0.28108,1.25189,1.37877,1.54643,7.82812e-05,7.82812e-05,7.82812e-05
36,1785.76,0.69062,0.45758,0.9573,0.55586,0.35215,0.40717,0.27113,1.32334,1.53943,1.60916,7.7113e-05,7.7113e-05,7.7113e-05
37,1834.86,0.68985,0.4572,0.95801,0.57917,0.35965,0.41861,0.27077,1.26882,1.57,1.51423,7.59448e-05,7.59448e-05,7.59448e-05
38,1883.89,0.68928,0.45539,0.95484,0.59202,0.34264,0.40435,0.26478,1.32254,1.55324,1.59397,7.47766e-05,7.47766e-05,7.47766e-05
39,1932.96,0.67413,0.44616,0.95356,0.55014,0.35735,0.41201,0.27021,1.39376,1.50378,1.66188,7.36084e-05,7.36084e-05,7.36084e-05
40,1982.19,0.67542,0.44377,0.9503,0.58945,0.35916,0.40033,0.26269,1.34222,1.4779,1.60295,7.24402e-05,7.24402e-05,7.24402e-05
41,2031.38,0.66945,0.44019,0.94775,0.53317,0.38728,0.41887,0.27845,1.39208,1.47311,1.67494,7.1272e-05,7.1272e-05,7.1272e-05
42,2080.72,0.66691,0.44012,0.94431,0.53934,0.36759,0.41945,0.27771,1.32888,1.54524,1.62129,7.01038e-05,7.01038e-05,7.01038e-05
43,2130.69,0.66438,0.43909,0.94639,0.60112,0.36658,0.42697,0.27805,1.37535,1.46412,1.6477,6.89356e-05,6.89356e-05,6.89356e-05
44,2179.88,0.65432,0.43005,0.94068,0.54727,0.36628,0.41428,0.27673,1.30776,1.54589,1.52109,6.77674e-05,6.77674e-05,6.77674e-05
45,2228.93,0.65299,0.42723,0.94041,0.5023,0.38039,0.41241,0.26911,1.3763,1.54137,1.64904,6.65992e-05,6.65992e-05,6.65992e-05
46,2278.5,0.65084,0.4268,0.93971,0.54273,0.36193,0.40775,0.27398,1.40237,1.54141,1.66201,6.5431e-05,6.5431e-05,6.5431e-05
47,2327.67,0.64523,0.42067,0.93329,0.52819,0.38445,0.42497,0.27796,1.35514,1.5415,1.59644,6.42628e-05,6.42628e-05,6.42628e-05
48,2377.05,0.64277,0.42281,0.93471,0.58798,0.34498,0.41939,0.26942,1.37388,1.50944,1.63167,6.30946e-05,6.30946e-05,6.30946e-05
49,2425.94,0.64057,0.41962,0.9365,0.59186,0.36952,0.43037,0.27491,1.40051,1.55783,1.67026,6.19264e-05,6.19264e-05,6.19264e-05
50,2475.08,0.63089,0.41283,0.93271,0.54054,0.358,0.41248,0.26915,1.37985,1.49507,1.63865,6.07582e-05,6.07582e-05,6.07582e-05
51,2524.1,0.63434,0.41245,0.93193,0.49233,0.39034,0.41752,0.27987,1.32656,1.582,1.57132,5.959e-05,5.959e-05,5.959e-05
52,2573.87,0.6295,0.40788,0.93154,0.55158,0.36253,0.42208,0.274,1.33961,1.50972,1.59998,5.84218e-05,5.84218e-05,5.84218e-05
53,2623.24,0.63087,0.40798,0.92938,0.49092,0.37902,0.41872,0.27771,1.32378,1.52385,1.60155,5.72536e-05,5.72536e-05,5.72536e-05
54,2672.52,0.61714,0.40348,0.92485,0.49131,0.40414,0.42341,0.28041,1.33198,1.4926,1.60613,5.60854e-05,5.60854e-05,5.60854e-05
55,2721.57,0.62002,0.40294,0.92356,0.53811,0.37209,0.42133,0.27995,1.31526,1.51897,1.55824,5.49172e-05,5.49172e-05,5.49172e-05
56,2770.58,0.61472,0.3996,0.9262,0.50966,0.36307,0.41482,0.27299,1.23294,1.54668,1.48313,5.3749e-05,5.3749e-05,5.3749e-05
57,2819.53,0.60718,0.39439,0.91901,0.56102,0.37153,0.41119,0.27734,1.26309,1.50366,1.50415,5.25808e-05,5.25808e-05,5.25808e-05
58,2869.04,0.60848,0.39544,0.9188,0.57341,0.38697,0.41492,0.27535,1.25353,1.52914,1.47934,5.14126e-05,5.14126e-05,5.14126e-05
59,2918.38,0.60918,0.3944,0.92065,0.52567,0.3852,0.41383,0.2748,1.25031,1.62843,1.51828,5.02444e-05,5.02444e-05,5.02444e-05
60,2967.3,0.60426,0.39075,0.91448,0.58654,0.34595,0.41551,0.27219,1.36861,1.49258,1.66463,4.90762e-05,4.90762e-05,4.90762e-05
61,3016.12,0.59474,0.38564,0.91428,0.5796,0.37089,0.42426,0.27882,1.27575,1.66204,1.5178,4.7908e-05,4.7908e-05,4.7908e-05
62,3065.39,0.59638,0.38663,0.91359,0.57608,0.3825,0.42068,0.28076,1.31327,1.58579,1.6066,4.67398e-05,4.67398e-05,4.67398e-05
63,3114.33,0.59202,0.38347,0.91423,0.59293,0.36905,0.42056,0.28043,1.36941,1.55179,1.66038,4.55716e-05,4.55716e-05,4.55716e-05
64,3163.88,0.59302,0.38249,0.91327,0.56441,0.37435,0.41934,0.28104,1.23937,1.60945,1.50151,4.44034e-05,4.44034e-05,4.44034e-05
65,3213.2,0.58521,0.38081,0.91347,0.57336,0.38064,0.41667,0.28108,1.32607,1.56686,1.56906,4.32352e-05,4.32352e-05,4.32352e-05
66,3262.33,0.58632,0.37702,0.90995,0.52031,0.38337,0.40906,0.27393,1.37125,1.43863,1.67447,4.2067e-05,4.2067e-05,4.2067e-05
67,3311.2,0.58132,0.37575,0.91023,0.53991,0.37551,0.40829,0.26872,1.36808,1.42939,1.67693,4.08988e-05,4.08988e-05,4.08988e-05
68,3360.07,0.57365,0.37283,0.90796,0.58544,0.33537,0.40851,0.27632,1.34248,1.50274,1.63567,3.97306e-05,3.97306e-05,3.97306e-05
69,3409.2,0.57555,0.37396,0.90553,0.47383,0.36404,0.41343,0.27726,1.31643,1.54606,1.60012,3.85624e-05,3.85624e-05,3.85624e-05
70,3458.55,0.57481,0.37252,0.90571,0.52444,0.35999,0.42538,0.28491,1.35635,1.57272,1.67087,3.73942e-05,3.73942e-05,3.73942e-05
71,3508.6,0.56821,0.36939,0.90433,0.53012,0.37329,0.42806,0.29397,1.37195,1.49045,1.66329,3.6226e-05,3.6226e-05,3.6226e-05
72,3559.84,0.56914,0.36574,0.90416,0.51902,0.37196,0.41747,0.28533,1.37629,1.47943,1.66932,3.50578e-05,3.50578e-05,3.50578e-05
73,3611.08,0.565,0.36568,0.90179,0.51429,0.39162,0.42256,0.28358,1.34614,1.55509,1.64632,3.38896e-05,3.38896e-05,3.38896e-05
74,3662.35,0.56577,0.36528,0.89965,0.5318,0.3735,0.41549,0.28102,1.34669,1.47676,1.64788,3.27214e-05,3.27214e-05,3.27214e-05
75,3713.59,0.55677,0.35978,0.89662,0.52739,0.36455,0.41169,0.28097,1.3767,1.52105,1.66526,3.15532e-05,3.15532e-05,3.15532e-05
76,3763.85,0.55698,0.35978,0.89834,0.52933,0.3763,0.4236,0.28914,1.35236,1.46058,1.63801,3.0385e-05,3.0385e-05,3.0385e-05
77,3813.84,0.55624,0.36173,0.89439,0.51865,0.364,0.41254,0.28142,1.2897,1.62681,1.56507,2.92168e-05,2.92168e-05,2.92168e-05
78,3863.2,0.55357,0.35771,0.89592,0.51135,0.36669,0.41376,0.28159,1.27113,1.60204,1.5443,2.80486e-05,2.80486e-05,2.80486e-05
79,3912.64,0.54979,0.3546,0.89385,0.49701,0.38215,0.42059,0.28219,1.24924,1.5662,1.50594,2.68804e-05,2.68804e-05,2.68804e-05
80,3961.06,0.54622,0.35482,0.89352,0.48989,0.37207,0.40752,0.27812,1.264,1.57411,1.51533,2.57122e-05,2.57122e-05,2.57122e-05
81,4009.77,0.55133,0.35701,0.896,0.51234,0.37277,0.41269,0.28004,1.27452,1.48776,1.56694,2.4544e-05,2.4544e-05,2.4544e-05
82,4058.3,0.54469,0.35083,0.89264,0.5332,0.37823,0.41452,0.27785,1.27533,1.4944,1.5499,2.33758e-05,2.33758e-05,2.33758e-05
83,4106.94,0.5421,0.34935,0.89245,0.52768,0.37274,0.41315,0.27705,1.28875,1.57135,1.56557,2.22076e-05,2.22076e-05,2.22076e-05
84,4155.92,0.53844,0.34663,0.88724,0.5013,0.37539,0.4172,0.28622,1.30148,1.55344,1.57726,2.10394e-05,2.10394e-05,2.10394e-05
85,4205.07,0.53992,0.34808,0.8905,0.51452,0.35298,0.41743,0.28175,1.28956,1.50413,1.55139,1.98712e-05,1.98712e-05,1.98712e-05
86,4254.04,0.54044,0.34752,0.88919,0.50642,0.3621,0.41278,0.27964,1.31425,1.5208,1.58338,1.8703e-05,1.8703e-05,1.8703e-05
87,4302.93,0.53386,0.34645,0.88778,0.55876,0.35082,0.41566,0.27913,1.33138,1.50342,1.62284,1.75348e-05,1.75348e-05,1.75348e-05
88,4352.16,0.53252,0.34459,0.8886,0.55813,0.35897,0.42083,0.28013,1.27625,1.57242,1.54379,1.63666e-05,1.63666e-05,1.63666e-05
89,4401.2,0.53177,0.3437,0.89156,0.53963,0.35304,0.42153,0.28127,1.26952,1.57791,1.52572,1.51984e-05,1.51984e-05,1.51984e-05
90,4450.4,0.52727,0.34207,0.88446,0.61619,0.31487,0.41578,0.28168,1.27597,1.54251,1.53275,1.40302e-05,1.40302e-05,1.40302e-05
91,4519.02,0.52931,0.33949,0.88547,0.49074,0.35803,0.41666,0.27663,1.27819,1.5421,1.54927,1.2862e-05,1.2862e-05,1.2862e-05
92,4568.77,0.51909,0.33709,0.88379,0.5238,0.35392,0.40999,0.27584,1.26937,1.57419,1.53853,1.16938e-05,1.16938e-05,1.16938e-05
93,4618.31,0.52168,0.33721,0.88614,0.50703,0.36051,0.41494,0.28072,1.26776,1.58897,1.52953,1.05256e-05,1.05256e-05,1.05256e-05
94,4668.05,0.5222,0.33717,0.88051,0.50354,0.36532,0.41683,0.27956,1.26295,1.59348,1.52256,9.3574e-06,9.3574e-06,9.3574e-06
95,4717.71,0.51973,0.33617,0.88295,0.60455,0.32253,0.41855,0.28224,1.28386,1.58695,1.54828,8.1892e-06,8.1892e-06,8.1892e-06
96,4767.27,0.51839,0.3359,0.88377,0.56961,0.3327,0.41555,0.28004,1.3077,1.56573,1.58743,7.021e-06,7.021e-06,7.021e-06
97,4816.7,0.51429,0.3314,0.88003,0.49354,0.35744,0.41543,0.27992,1.29545,1.60143,1.58209,5.8528e-06,5.8528e-06,5.8528e-06
98,4866.11,0.51417,0.33373,0.88254,0.52446,0.36071,0.41554,0.28057,1.31878,1.56873,1.62314,4.6846e-06,4.6846e-06,4.6846e-06
99,4915.61,0.51285,0.3331,0.87971,0.51608,0.35758,0.41634,0.2809,1.31134,1.56052,1.60755,3.5164e-06,3.5164e-06,3.5164e-06
100,4965.46,0.51252,0.33249,0.88256,0.52404,0.36273,0.4172,0.2815,1.32689,1.55664,1.62863,2.3482e-06,2.3482e-06,2.3482e-06
